,Name,Line
423,stanley, who am i supposed to be?
424,michael," no, that was inadvertent. we didn't actually plan that."
425,dwight," lots of cultures eat rice, doesn't help me."
426,dwight, um... shalom. i'd like to apply for a loan.
427,pam," that's nice, dwight."
428,dwight," ok, do me. something stereotypical so i can get it really quick."
429,pam," ok, i like your food."
430,dwight," outback steakhouse. [australian accent] i'm australian, mate!"
431,michael," pam, come on. ""i like your food."" come on stir the pot. stir the melting pot, pam! let's do it. let's get ugly. let's get real."
432,pam," ok. if i have to do this, based on stereotypes that are totally untrue, that i do not agree with, you would maybe not be  a very good driver."
433,dwight," oh, man, am i a woman?"
434,michael," you'll notice i didn't have anybody be an arab. i thought that would be too explosive. no pun intended. but i just though. ""too soon for arabs."" maybe next year. um... you know, the ball's in their court."
435,jim, what are you watching?
436,ryan, chappelle's show.
437,jim, really?
438,ryan, i downloaded it on her computer. i hope she doesn't mind. she just had a lot of extra space.
439,jim, no way. i think she likes this stuff.
440,ryan," great. she's cute, huh?"
441,jim," yeah, you know, she's engaged, but..."
442,ryan," oh, no, the girl in the... sketch."
443,jim," oh, yeah. she's hot."
444,kevin, hey.
445,angela, hey.
446,kevin, you wanna go to the beach?
447,angela, sure.
448,kevin, you wanna get high?
449,angela, no.
450,kevin," i think you do, mon."
451,angela, stop...
452,michael, ok. all right. no. it's good. you just need to push it. you need to go a little bit further. all right. ok.
453,michael," [voice raised, indian accent] kelly, how are you?"
454,kelly, i just had the longest meeting.
455,michael," oh! welcome to my convenience store. would you like some googi googi? i have some very delicious googi, googi, only 99 cents plus tax. try my googi, googi. [lowering voice] try my googi, googi. [high-pitched voice] try my googi, googi. try my... [slap!]"
456,michael," [trying not to cry] all right! all right! yes! that was great, she gets it! now she knows what it's like to be a minority."
457,jim," [on the phone] mr. decker, we didn't lose your sale today, did we? excellent. ok. let me just get your... what's that? no, we didn't close last time. i just need your... oh. w-what code were you given? oh, ok. that's actually another salesman here. i can redo it if you want to do that. oh, he gave you a discount? no, i don't blame you."
458,michael," i just hated it when that guy was in here. mr. brown, if that was his real name. i mean, he had never met any of us before, and here he was telling us how to do our thing. i just wanted... i just wanted to do it our way. you know? on our own. man i should have gotten some food."
459,kevin, [itialian accent]maybe some spagh-etti.
460,michael," okay, kevin. you can take that off that thing, ok? that would really, really have shown him up, wouldn't it? if i'd brought in some burritos or some colored greens. or some pad thai. i love pad thai."
461,stanley, it's collard greens.
462,michael, what?
463,stanley, it's collard greens.
464,michael," that doesn't really make sense. because you don't call them collared people, that's offensive. hmmm... ok, well, it's after five. so... thank you very much. buena vista oscar. thank you. good job. oh, my man. thank you brazil. nice."
465,jim," [pam is asleep, resting her head on jim's shoulder] um... hey."
466,pam, [stirs] mmmm.
467,jim, hey.
468,pam, oh.
469,jim, we can go.
470,pam, sorry.
471,jim, that's fine.
472,jim, uh... not a bad day.
473,mr. brown, thanks for filling these out. i promise this will be quick. we only have about an hour.
474,michael, yeah. i would like to see us erase 100 years of racism in an hour.
475,mr. brown, does this company have 100 years to erase?
476,michael," no, the country."
477,mr. brown," oh right, more like 200 years."
478,michael," yeah, more like a 1,000."
479,mr. brown," okay, um. uh, i'll try to make this quick."
480,dwight," i am a salesman, okay. and i don't think we should be doing this during prime sales hours. if you can prove to me that diversity is going to help my sales, i'll go elephant running with james earl jones. i really will, but not on spec."
481,mr. brown," hero, at diversity today, we believe it is very easy to be a hero. all you need are honesty, empathy, respect and open-mindedness."
482,michael," i just think that hero? it's cute, but it's... it's empty, you know? it's easy. dwight, you know what, i came up with some terms of my own. could you put these on the board? the first one is inclusion, new attitudes, color-blind..."
483,mr. brown," oh, nice."
484,michael, expectations....
485,mr. brown, good.
486,michael, thank you. sharing...
487,mr. brown, great.
488,michael, and tolerance.
489,mr. brown, beautiful.
490,pam," um, that spells incest."
491,mr. brown," oh, my sorry. that is not appropriate."
492,michael," well, it's not ideal but you have to give me some credit 'cause i made it into a word."
493,mr. brown," yeah, but it's not appropriate. this is not helpful as a memory aid."
494,michael," i will give you a number of reasons why it is, actually. okay, first, incest is bad. racism is bad. no brainer, right? two, incest. we're all a family, right? we're all brothers and sisters. racial message? um? number three, and this is a fact. the states where they have a lot of racism are the states where they have a lot of incest. okay? and finally..."
495,mr. brown," okay, michael, i just..."
496,michael," no, no, no, no, wait. final one, final one this is important. the more we can encourage interracial dating as a society the further away we get from incest, literally."
497,pam," it would've been just as easy for him to spell insect. of course, that wouldn't have made any sense either."
498,mr. brown, does anyone have anything else at all? anyone besides michael?
499,ryan, i have something.
500,mr. brown," yes, please."
501,ryan," um, well i grew up here in scranton and when i was a kid the guy who lived next door was a former baseball player, who actually played pro ball before the leagues were integrated. and he had the most incredible stories about..."
502,michael," okay. i'm sorry, i'm sorry this guy's a temp and i should've told you that."
503,mr. brown," no, no, no, no. an outsider's perspective would probably be pretty helpful."
504,michael," yeah, but no, seriously. uh, you know, he's not a member of the full staff so, uh, ryan you wanna just step outside?"
